ID Caso;ID Caso Relacionado;Año;Mes;Día;Código DANE de Municipio;Municipio;Departamento;Región;Modalidad;Presunto Responsable;Descripción Presunto Responsable;Abandono o Despojo Forzado de Tierras;Amenaza o Intimidación;Ataque Contra Misión Médica;Confinamiento o Restricción a la Movilidad;Desplazamiento Forzado;Extorsión;Lesionados Civiles;Pillaje;Tortura;Violencia Basada en Género;Otro Hecho Simultáneo;Total de Víctimas del Caso;Tipo de Armas;Latitud;Longitud
439618;;2003;04;11;11001;BOGOTA, D.C.;BOGOTA, D. C.;AREA METROPOLITANA DE BOGOTA;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;7;ARMA DE FUEGO;4,316107698;-74,1810727
439619;;2003;06;01;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,257590259;-75,61103107
439620;;2003;06;23;50683;SAN JUAN DE ARAMA;META;ARIARI GUAYABERO;DESCONOCIDA;AGENTE DEL ESTADO;EJÉRCITO NACIONAL;0;0;0;0;0;0;0;0;0;;;4;ND;3,289851171;-73,81635243
439621;CR2017439621;2003;08;13;19532;PATIA;CAUCA;PATIA;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;0;;INTENTO DE RECLUTAMIENTO;5;ARMA DE FUEGO;2,20826589;-77,01010896
439623;;2003;12;06;25290;FUSAGASUGA;CUNDINAMARCA;SUMAPAZ;RETENCIÓN/EJECUCIÓN;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ND;4,323534028;-74,38859114
439625;CR047247;2004;04;18;44847;URIBIA;LA GUAJIRA;ALTA GUAJIRA;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;0;1;1;;;4;ARMA DE FUEGO;11,99971986;-71,74882662
439626;;2004;05;07;20570;PUEBLO BELLO;CESAR;SIERRA NEVADA DE SANTA MARTA;DESCONOCIDA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ND;10,41736874;-73,61450632
439627;;2004;07;10;05649;SAN CARLOS;ANTIOQUIA;ORIENTE ANTIOQUEÑO;REUNIÓN PÚBLICA;GUERRILLA;FARC;0;0;0;0;1;0;0;1;0;;;7;ARMA DE FUEGO;6,129843296;-74,83348907
439628;;2005;01;05;19318;GUAPI;CAUCA;ANDEN PACIFICO SUR;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;0;0;0;;;4;ARMA DE FUEGO;2,41326696;-77,69047531
439629;CR2017439629;2005;02;21;05045;APARTADO;ANTIOQUIA;URABA;RETENCIÓN/EJECUCIÓN;AGENTE DEL ESTADO - GRUPO PARAMILITAR;NO APLICA;0;0;0;0;0;0;0;0;2;;;8;ARMA CORTO PUNZANTE - ARMA DE FUEGO;7,883803068;-76,56244473
439630;;2005;05;24;18592;PUERTO RICO;CAQUETA;CAGUAN;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;6;0;0;;;7;ARMA DE FUEGO - MATERIAL INCENDIARIO;1,909071;-75,157544
439631;;2005;07;09;76109;BUENAVENTURA;VALLE DEL CAUCA;ANDEN PACIFICO SUR;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;1;0;0;;;6;ARMA DE FUEGO;3,493340766;-77,11872832
439632;;2005;09;19;54673;SAN CAYETANO;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;INTERCEPTACIÓN;GRUPO ARMADO NO IDENTIFICADO;GRUPO ARMADO NO DIRIMIDO;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;7,847872195;-72,60971203
439633;;2005;10;02;50689;SAN MARTIN;META;PIEDEMONTE LLANERO;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;13;ND;3,515860962;-72,65672742
439634;;2006;02;23;11001;BOGOTA, D.C.;BOGOTA, D. C.;AREA METROPOLITANA DE BOGOTA;ASALTO;GRUPO POSDESMOVILIZACIÓN;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;10;ARMA DE FUEGO;4,316107698;-74,1810727
439635;CR2017439635;2006;02;25;18592;PUERTO RICO;CAQUETA;CAGUAN;INTERCEPTACIÓN;GUERRILLA;FARC;0;1;0;0;0;0;14;0;0;;;9;ARMA DE FUEGO - MATERIAL INCENDIARIO;2,018940891;-75,07308627
439636;CR018121;2006;04;15;50683;SAN JUAN DE ARAMA;META;ARIARI GUAYABERO;ASALTO;AGENTE DEL ESTADO;EJÉRCITO NACIONAL;0;0;0;0;0;0;3;0;0;;;10;ARMA DE FUEGO;3,289851171;-73,81635243
439637;;2006;08;09;52427;MAGÜI;NARIÑO;ANDEN PACIFICO SUR;FALSO POSITIVO;AGENTE DEL ESTADO - GRUPO PARAMILITAR;NO APLICA;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;1,906858429;-78,04473644
439638;;2008;02;16;41298;GARZON;HUILA;SUR DEL HUILA;DESCONOCIDA;AGENTE DEL ESTADO;EJÉRCITO NACIONAL;0;0;0;0;0;0;0;0;0;;;4;ND;2,172441496;-75,57131243
439639;;2008;05;03;27077;BAJO BAUDO;CHOCO;LITORAL PACIFICO;RETENCIÓN/EJECUCIÓN;GRUPO POSDESMOVILIZACIÓN;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;4,492865435;-77,08271352
439640;;2008;08;05;76520;PALMIRA;VALLE DEL CAUCA;SUR DEL VALLE;FALSO POSITIVO;AGENTE DEL ESTADO;EJÉRCITO NACIONAL;0;0;0;0;0;0;0;0;0;;;5;ND;3,612489063;-76,38611942
439641;;2008;10;31;50711;VISTAHERMOSA;META;ARIARI GUAYABERO;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;0;0;0;0;0;0;0;0;;;7;ND;2,862486;-73,804762
439642;;2008;11;08;44430;MAICAO;LA GUAJIRA;ALTA GUAJIRA;DESCONOCIDA;GRUPO POSDESMOVILIZACIÓN;NO IDENTIFICADO;0;0;0;0;0;0;3;0;0;;;6;ND;11,378319;-72,241861
439643;;2010;03;21;23580;PUERTO LIBERTADOR;CORDOBA;ALTO SINU Y SAN JORGE;DESCONOCIDA;GRUPO POSDESMOVILIZACIÓN;URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA;0;1;0;0;0;0;1;0;0;;;7;ARMA DE FUEGO;7,73097792;-75,7265987
439644;;2010;06;29;23466;MONTELIBANO;CORDOBA;ALTO SINU Y SAN JORGE;INCURSIÓN;GRUPO POSDESMOVILIZACIÓN;NO IDENTIFICADO;0;0;0;0;0;0;4;0;0;;;4;ARMA DE FUEGO;7,866432635;-75,87533926
439645;;2010;06;29;23466;MONTELIBANO;CORDOBA;ALTO SINU Y SAN JORGE;DESCONOCIDA;GRUPO POSDESMOVILIZACIÓN;URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA;0;0;0;0;0;0;2;0;0;;;4;ND;7,866432635;-75,87533926
439646;;2010;11;14;08001;BARRANQUILLA;ATLANTICO;NORTE DE ATLANTICO;ATENTADO;GRUPO POSDESMOVILIZACIÓN;LOS RASTROJOS;0;0;0;0;0;0;0;0;0;;;5;ND;10,98152051;-74,82771544
439647;;2011;02;11;86757;SAN MIGUEL;PUTUMAYO;BAJO PUTUMAYO;ASALTO;GRUPO POSDESMOVILIZACIÓN;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ARMA CORTO PUNZANTE - ARMA DE FUEGO;0,272449048;-76,84510459
439648;;2011;08;07;23807;TIERRALTA;CORDOBA;URABA;ASALTO;GRUPO POSDESMOVILIZACIÓN;OTRO;0;0;0;0;1;0;0;0;0;;;6;ARMA DE FUEGO;7,813896829;-76,16846678
459657;;2000;01;06;54810;TIBU;NORTE DE SANTANDER;CATATUMBO;INTERCEPTACIÓN;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;9;ARMA DE FUEGO;8,713507237;-72,79925855
469694;CR018837;1996;09;23;20013;AGUSTIN CODAZZI;CESAR;SERRANIA DEL PERIJA;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU);0;1;0;0;1;0;0;1;0;;;5;ARMA DE FUEGO;9,949215908;-73,22358244
48084;;2003;06;08;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;SICARIATO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,257590259;-75,61103107
489822;;1998;06;13;05667;SAN RAFAEL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;20;ND;6,31074453;-74,99858652
489860;CR2017367522;2004;07;10;47053;ARACATACA;MAGDALENA;SIERRA NEVADA DE SANTA MARTA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;5;;;5;ARMA DE FUEGO;10,64490877;-73,87972257
489888;;1999;11;28;86569;PUERTO CAICEDO;PUTUMAYO;BAJO PUTUMAYO;SICARIATO;GUERRILLA;FARC;0;0;0;0;0;1;0;0;0;;;4;ND;0,684854;-76,605088
489938;;2017;11;27;52427;MAGÜI;NARIÑO;ANDEN PACIFICO SUR;ATAQUE INDISCRIMINADO;GUERRILLA;ELN;0;0;0;0;1;0;2;0;0;;;13;ARMA DE FUEGO;1,906858429;-78,04473644
490093;;2003;08;08;25754;SOACHA;CUNDINAMARCA;AREA METROPOLITANA DE BOGOTA;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;1;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;4,579298;-74,215456
490095;;2011;02;06;11001;BOGOTA, D.C.;BOGOTA, D. C.;AREA METROPOLITANA DE BOGOTA;ASALTO;GRUPO POSDESMOVILIZACIÓN;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA CORTO PUNZANTE - ARMA DE FUEGO;4,650173;-74,107359
490160;CR201713718;1999;11;16;73563;PRADO;TOLIMA;SUR DEL TOLIMA;RETENCIÓN/EJECUCIÓN;GUERRILLA;FARC;0;1;0;0;0;0;0;1;0;;;4;ARMA DE FUEGO;3,750939;-74,927447
490165;;2001;11;27;05368;JERICO;ANTIOQUIA;SUROESTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;4;;;4;ND;5,769820536;-75,76488256
4986;CR2017825759;1991;01;23;86001;MOCOA;PUTUMAYO;MEDIO PUTUMAYO;FALSO POSITIVO;AGENTE DEL ESTADO;EJÉRCITO NACIONAL - POLICÍA NACIONAL;0;1;0;0;0;0;1;0;0;;;7;ARMA DE FUEGO;1,26070915;-76,66584349
500374;;1997;07;20;05234;DABEIBA;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;8;ARMA CORTO PUNZANTE;6,992243782;-76,31426328
500411;;1994;03;19;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;ASALTO;CRIMEN ORGANIZADO;OTRO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,250063;-75,578661
500481;CR2017500481;1997;04;01;05282;FREDONIA;ANTIOQUIA;SUROESTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;6;;;6;ARMA CORTO PUNZANTE - USO DE QUEMICOS Y TIXICOS;5,887702934;-75,67926242
50556;;1994;03;26;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;1;0;0;0;0;3;0;0;;;4;ARMA DE FUEGO;6,250063;-75,578661
510571;;1996;08;01;66318;GUATICA;RISARALDA;EJE CAFETERO;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;5,284149742;-75,83200616
510583;;2003;01;16;05649;SAN CARLOS;ANTIOQUIA;ORIENTE ANTIOQUEÑO;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;19;ARMA DE FUEGO;6,193789659;-74,90732769
510614;CR2017242384;2000;01;18;47551;PIVIJAY;MAGDALENA;CIENAGA GRANDE DE SANTA MARTA;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;1;1;0;0;1;1;0;1;1;;OCULTAMIENTO DE CADÁVER;4;ARMA CORTO PUNZANTE - ARMA DE FUEGO;10,51337706;-74,50389071
510654;CR2017254461;2001;11;16;47980;ZONA BANANERA;MAGDALENA;SIERRA NEVADA DE SANTA MARTA;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;0;;;4;ND;10,65004765;-74,16595281
510997;;1985;11;07;19212;CORINTO;CAUCA;NORTE DEL CAUCA;PERSECUCIÓN;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;0;0;0;0;0;0;0;4;;;4;ND;3,136753606;-76,20964569
511087;;1973;00;00;68000;SIN INFORMACION;SANTANDER;;OTRA ¿CUÁL?;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;10;ND;6,693633184;-73,48600894
511125;CR020923;1998;12;00;23807;TIERRALTA;CORDOBA;URABA;RUTA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;1;0;0;0;0;0;1;0;;;5;ARMA CORTO PUNZANTE;7,813896829;-76,16846678
511322;;1984;03;23;05045;APARTADO;ANTIOQUIA;URABA;INCURSIÓN;GUERRILLA;EPL;0;0;0;0;0;0;0;0;0;;;8;ARMA DE FUEGO;7,86047815;-76,58236264
511446;;1998;01;29;18205;CURILLO;CAQUETA;FLORENCIA Y AREA DE INFLUENCIA;RETENCIÓN/EJECUCIÓN;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;1,115379292;-75,97328452
51724;CR021638;1999;02;05;05002;ABEJORRAL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;1;0;;;4;ND;5,803728154;-75,43847353
52040;;2000;05;13;05030;AMAGA;ANTIOQUIA;SUROESTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;3;0;0;;;6;ARMA DE FUEGO;6,032921994;-75,7080031
521854;;1995;10;10;05591;PUERTO TRIUNFO;ANTIOQUIA;MAGDALENA MEDIO;INTERCEPTACIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;1;1;0;0;1;0;0;0;0;;OCULTAMIENTO DE CADÁVER;6;ND;5,899906565;-74,73528121
521991;;1970;03;18;23001;MONTERIA;CORDOBA;ALTO SINU Y SAN JORGE;INTERCEPTACIÓN;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;8,584698016;-75,95055079
522152;;2001;05;19;13688;SANTA ROSA DEL SUR;BOLIVAR;MAGDALENA MEDIO;RUTA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;1;0;0;0;0;0;0;0;;;4;ARMA CORTO PUNZANTE;7,794744952;-74,18807449
522185;CR018339;1998;09;24;05234;DABEIBA;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GUERRILLA;FARC;0;1;0;1;1;1;11;1;2;;VARIOS RECLUSOS LIBERADOS;6;ARMA DE FUEGO - ARTEFACTO EXPLOSIVO;7,000322;-76,262977
522190;;1997;07;26;18460;MILAN;CAQUETA;FLORENCIA Y AREA DE INFLUENCIA;RETENCIÓN/EJECUCIÓN;GUERRILLA;FARC;0;0;0;0;0;0;0;0;7;;;7;ARMA DE FUEGO;1,146692554;-75,38664764
532348;;1963;06;12;73411;LIBANO;TOLIMA;NORTE DEL TOLIMA;ASALTO;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;1;0;0;;;4;ND;4,877936755;-75,04763076
532360;;1975;09;30;68689;SAN VICENTE DE CHUCURI;SANTANDER;MAGDALENA MEDIO;DESCONOCIDA;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;4;ND;6,894292346;-73,53900334
532428;;1976;07;00;68190;CIMITARRA;SANTANDER;MAGDALENA MEDIO;DESCONOCIDA;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;5;ND;6,40972961;-74,17030427
532463;;1975;07;28;15507;OTANCHE;BOYACA;ALTIPLANO CUNDIBOYACENSE;INTERCEPTACIÓN;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;11;ARMA DE FUEGO;5,753787787;-74,19719423
532658;CR2017532658;2018;10;29;19418;LOPEZ DE MICAY;CAUCA;ANDEN PACIFICO SUR;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;1;0;0;1;0;2;0;0;;;5;ARMA DE FUEGO;2,820334844;-77,25344095
532710;;2018;07;30;54250;EL TARRA;NORTE DE SANTANDER;CATATUMBO;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;1;0;0;;;9;ARMA DE FUEGO;8,574281;-73,09614
53273;;1996;05;27;05045;APARTADO;ANTIOQUIA;URABA;RUTA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;7,86047815;-76,58236264
532802;;2019;03;04;19455;MIRANDA;CAUCA;NORTE DEL CAUCA;SICARIATO;GUERRILLA;DISIDENCIA FARC;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;3,228235212;-76,21670827
532810;;2019;01;11;76364;JAMUNDI;VALLE DEL CAUCA;SUR DEL VALLE;DESCONOCIDA;GUERRILLA;DISIDENCIA EPL;0;0;0;0;0;0;0;0;0;;;4;ND;3,185882988;-76,67340757
532945;;2018;07;02;19256;EL TAMBO;CAUCA;NORTE DEL CAUCA;RETENCIÓN/EJECUCIÓN;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;0;0;0;0;0;0;0;7;;;7;ARMA DE FUEGO;2,45137136;-76,81077225
533330;;2019;02;15;20011;AGUACHICA;CESAR;MAGDALENA MEDIO;SICARIATO;GUERRILLA;ELN;0;1;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;8,248735219;-73,6227405
533391;;1961;12;27;66075;BALBOA;RISARALDA;EJE CAFETERO;ASALTO;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ARMA CORTO PUNZANTE - ARMA DE FUEGO;4,918349676;-75,94275386
533394;;1963;06;12;17042;ANSERMA;CALDAS;EJE CAFETERO;DESCONOCIDA;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;7;ND;5,20029922;-75,75289078
533396;;1963;07;25;73443;SAN SEBASTIAN DE MARIQUITA;TOLIMA;NORTE DEL TOLIMA;ASALTO;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ARMA CORTO PUNZANTE;5,235322593;-74,90668089
533483;;1961;12;09;73043;ANZOATEGUI;TOLIMA;NORTE DEL TOLIMA;ASALTO;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;4;0;0;;;8;ND;4,623390454;-75,20165423
533490;;1963;07;08;73408;LERIDA;TOLIMA;NORTE DEL TOLIMA;DESCONOCIDA;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;0;;DESAPARICIÓN FORZADA;6;ND;4,862046;-74,910716
533500;;1963;06;22;73043;ANZOATEGUI;TOLIMA;NORTE DEL TOLIMA;ASALTO;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;8;ARMA CORTO PUNZANTE - ARMA DE FUEGO;4,623390454;-75,20165423
533506;;1963;09;22;68861;VELEZ;SANTANDER;PROVINCIA DE VELEZ;RETENCIÓN/EJECUCIÓN;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;0;;DAÑO A BIEN CIVIL - INCINERACIÓN DE VIVIENDA;5;ARMA CORTO PUNZANTE - ARMA DE FUEGO;6,010953;-73,666299
533511;;1963;12;01;66594;QUINCHIA;RISARALDA;EJE CAFETERO;RETENCIÓN/EJECUCIÓN;BANDOLERISMO;NO IDENTIFICADO;0;0;0;0;0;0;0;0;4;;;5;ARMA CORTO PUNZANTE - ARMA DE FUEGO;5,340456;-75,730431
533515;;1968;02;00;20710;SAN ALBERTO;CESAR;MAGDALENA MEDIO;DESCONOCIDA;AGENTE DEL ESTADO;EJÉRCITO NACIONAL;0;0;0;0;0;0;0;0;0;;;16;ND;7,769815987;-73,47218888
533533;;1970;02;21;73616;RIOBLANCO;TOLIMA;SUR DEL TOLIMA;ASALTO;BANDOLERISMO;NO IDENTIFICADO;0;1;0;0;0;1;0;0;0;;;7;ARMA CORTO PUNZANTE - ARMA DE FUEGO;3,468077548;-75,85481103
533580;;1991;02;28;86320;ORITO;PUTUMAYO;BAJO PUTUMAYO;RETENCIÓN/EJECUCIÓN;GUERRILLA;FARC;0;0;0;0;0;0;0;0;2;;;4;ND;0,673756323;-76,94313923
533671;;1975;08;31;05147;CAREPA;ANTIOQUIA;URABA;ENGAÑO;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;8;ND;7,757967437;-76,64374657
533712;;1975;08;31;05147;CAREPA;ANTIOQUIA;URABA;INCURSIÓN;GUERRILLA;FARC;0;1;0;0;0;0;0;0;0;;;8;ARMA DE FUEGO;7,755199;-76,652822
533848;CR2017533848;1972;05;23;47189;CIENAGA;MAGDALENA;SIERRA NEVADA DE SANTA MARTA;ASALTO;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;7;ND;10,85754552;-74,02500493
533939;;2018;01;21;05887;YARUMAL;ANTIOQUIA;NORTE DE ANTIOQUIA;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;7;ARMA DE FUEGO;6,9881309;-75,45439957
534157;CR2017534157;2018;10;29;19418;LOPEZ DE MICAY;CAUCA;ANDEN PACIFICO SUR;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;0;0;0;0;0;2;0;0;;;6;ARMA DE FUEGO;2,846788;-77,247803
534194;CR2017534194;1973;06;15;23466;MONTELIBANO;CORDOBA;ALTO SINU Y SAN JORGE;ASALTO;GUERRILLA;ELN;0;0;0;0;0;0;0;0;4;;;4;ARMA DE FUEGO;7,866432635;-75,87533926
534393;;2020;04;29;19450;MERCADERES;CAUCA;PATIA;ASALTO;GUERRILLA;DISIDENCIA FARC;0;1;0;0;1;1;1;0;0;;;4;ARMA DE FUEGO;1,780883087;-77,30047322
544520;;2019;10;29;19821;TORIBIO;CAUCA;NORTE DEL CAUCA;ATAQUE INDISCRIMINADO;GUERRILLA;DISIDENCIA FARC;0;0;0;0;0;0;6;0;0;;;5;ND;2,975771999;-76,20331566
55333;;2003;05;16;05055;ARGELIA;ANTIOQUIA;ORIENTE ANTIOQUEÑO;FALSO POSITIVO;AGENTE DEL ESTADO - GRUPO PARAMILITAR;NO APLICA;0;1;0;0;0;0;1;0;0;;;4;ARMA DE FUEGO;5,708114524;-75,09469795
554662;;1986;06;07;76001;SANTIAGO DE CALI;VALLE DEL CAUCA;SUR DEL VALLE;DESCONOCIDA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;19;ND;3,399043723;-76,57649259
554671;;2020;07;18;54810;TIBU;NORTE DE SANTANDER;CATATUMBO;RUTA;GRUPO POSDESMOVILIZACIÓN;LOS RASTROJOS;0;1;0;0;1;0;0;0;0;;;8;ND;8,713507237;-72,79925855
554693;;2018;01;19;54874;VILLA DEL ROSARIO;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;DESCONOCIDA;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;4;;;4;ND;7,718635863;-72,48361176
554739;;2004;01;22;76834;TULUA;VALLE DEL CAUCA;CENTRO DEL VALLE;ASALTO;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;4,02840797;-76,03250379
554781;;2008;08;16;17433;MANZANARES;CALDAS;EJE CAFETERO;DESCONOCIDA;AGENTE DEL ESTADO;EJÉRCITO NACIONAL;0;0;0;0;0;0;0;0;0;;;4;ND;5,23295391;-75,15263447
555004;CR2017555004;2020;08;21;52835;SAN ANDRES DE TUMACO;NARIÑO;ANDEN PACIFICO SUR;RETENCIÓN/EJECUCIÓN;GUERRILLA;DISIDENCIA FARC;0;0;0;0;0;0;0;0;7;;;6;ARMA DE FUEGO;1,416893909;-78,43293407
555178;;1987;02;00;68397;LA PAZ;SANTANDER;PROVINCIA DE VELEZ;DESCONOCIDA;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;0;;;10;ND;6,21737437;-73,62977195
555352;;2017;10;05;52835;SAN ANDRES DE TUMACO;NARIÑO;ANDEN PACIFICO SUR;ATAQUE INDISCRIMINADO;AGENTE DEL ESTADO;EJÉRCITO NACIONAL - POLICÍA NACIONAL;0;0;0;0;0;0;50;0;0;;;6;ARMA DE FUEGO;1,391338112;-78,51932414
555362;;2017;10;15;52250;EL CHARCO;NARIÑO;ANDEN PACIFICO SUR;ENGAÑO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;6;ARMA DE FUEGO;2,477550593;-78,109849
555374;;2017;08;24;19318;GUAPI;CAUCA;ANDEN PACIFICO SUR;ATAQUE INDISCRIMINADO;GUERRILLA;ELN;0;1;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;2,610920721;-77,80131322
555762;;2017;03;25;27250;EL LITORAL DEL SAN JUAN;CHOCO;VALLE DE SAN JUAN;ATAQUE INDISCRIMINADO;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;4,272940191;-76,98785828
555790;;2020;09;07;05895;ZARAGOZA;ANTIOQUIA;BAJO CAUCA ANTIOQUEÑO;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;7,496317996;-74,92319856
